course_id,year,thread_id,thread_no,title,question,category,subcategory,subsubcategory,created_at,is_answered,answer,answer_user_id,answer_created,answer_vote_count,work_score,indicators,week_number,exercise_number,problem_statement,problem_solution,new_problem,new_solution
702,2023,51246,29,S1 Ex 4 b) and c),"Hi !

I had a question. For this exercices i didn't use the ""exclusion"" method and i tried to find a compound proposition that worked: 

b) true if and only if one of the variables is true 

(p /xor/ q) /xor/ u 

c) true if at least 2 variables are true :

(p^q) V (p^u) V (q^u) 

I wanted to know if these answers can be true too since they are not in the solutions.

Thank you !",Labs,Week 1: Propositional Logic,,2023-09-22T23:01:57.528618+10:00,TRUE,"The first one is incorrect as if they are all true then p$\oplus$q would be false and therefore the whole expression

would be true. Your answer to c) is correct, although you could search for a more concise solution ;)",92875,2023-09-22T23:21:11.209585+10:00,0,3,English: I + action,1,4,"* Find a compound proposition with three variables p, q, u that is","1. True if and only if p is true, q is false, and u is false;
p ∧¬q ∧¬u.
2. True if and only if exactly one of the variables is true;
(p ∧¬q ∧¬u) ∨(¬p ∧q ∧¬u) ∨(¬p ∧¬q ∧u).
3. True if and only if at least two of the variables are true.
(p ∧q ∧¬u) ∨(p ∧¬q ∧u) ∨(¬p ∧q ∧u) ∨(p ∧q ∧u).",,
702,2023,77782,822,Week 13 ex 7,"Hello,
 
I don't understand why in the exercise, when we want to have two pairs we assume that there are 6 choose 2 ways of doing so, but then when we want to have a full house (one pair and three of a kind) we have 6 choose 1 ways to choose the number for the first pair then 5 choose 1 for the triplet. In this situation we chose 1 number for the first pair, and we had 6 choices, and then chose 1 number out of 5 for the triplet, so 5 choices. But why would that not work for the two pairs? Why is it incorrect to choose a first number for the first pair ( 6C1 ) and then choose a second number for the second pair ( 5C1 ) then choose a last number for the last dice which leaves us with 4 choices?",Labs,Week 11: Advanced Counting,,2023-12-21T03:35:24.324926+11:00,TRUE,"Never mind, I think I realized what my mistake is. The difference between the two situations is the need to differentiate between the pair and the triplet, while the two pairs are of ""same nature"" which allows us to consider them in a single combinatorial coefficient. Is my reasoning correct?",799601,2023-12-21T04:27:31.122015+11:00,0,2,Mathematical assumption; Sequential reasoning,11,7,"a. Find a recurrence relation for the number of ways to climb n stairs if the person climbing the stairs
can take one stair or two stairs at a time.
Let an be the number of ways to climb n stairs. In order to climb n stairs, a person must either start
with a step of one stair and then climb n −1 stairs (and this can be done in an1 ways) or else start
with a step of two stairs and then climb n −2 stairs (and this can be done in an2 ways). From this
analysis we can immediately write down the recurrence relation, valid for all n ≥2 : an = an−1 +an−2
b. What are the initial conditions?
The initial conditions are a0 = 1 and a1 = 1, since there is one way to climb no stairs (do nothing)
and clearly only one way to climb one stair.
4
c. In how many ways can this person climb a flight of eight stairs?
Each term in our sequence {an} is the sum of the previous two terms, so the sequence begins a0 =
1, a1 = 1, a2 = 2, a3 = 3, a4 = 5, a5 = 8, a6 = 13, a7 = 21, a8 = 34. Thus a person can climb a flight of
8 stairs in 34 ways under the restrictions in this problem.",,,
702,2023,69487,611,"ex8, week 10","Hi,

Here, after we find y1+y2+y3+y4+y5=<9, I tried to add a slack variable y6 and solve the question with: y1+y2+y3+y4+y5+y6=9 as we did in 2nd question of this exercise. But I find C(14,9) which is 2002. Why doesn't it work here?

Thanks!",Labs,Week 10: Intro to Counting,,2023-11-29T00:58:41.064348+11:00,TRUE,What is y5 here?,92875,2023-11-29T01:56:29.538567+11:00,0,3,English: I + action,10,8,"Find the least number of cables required to connect 15 computers to 10 printers to guarantee
that any group of 10 computers can always directly access 10 different printers simultaneously:
✓60
⃝150
⃝10
⃝None of the above
5
Suppose that we label the computers C1, C2, ..., C15 and the printers P1, P2, ..., P10. Suppose further
that we connect Ck to Pk for k = 1, 2, . . . , 10 and each of the remaining 5 computers to all 10 printers.
This requires a total of 60 cables. Clearly any set of 10 or less computers can simultaneously access
different printers. This is because if computer Cj such that 1 ≤j ≤10 is included then it can access
printer Pj, and for each included Ck with k ≥11, there must be a corresponding computer Cj such that
1 ≤j ≤10 that is not included so Ck can access Pj.
Now, suppose there are fewer than 60 cables connecting the computers to the printers. Then, at least
one printer would be connected to at most ⌊59/10⌋= 5 computers. (If all printers were connected to at
least 6 computers, there would be at least 6 × 10 = 60 cables.) This means that the remaining 9 printers
are not enough to allow the other 10 computers to simultaneously access different printers. Hence, at
least 60 direct connections are needed.
6",,,
702,2023,54887,171,Ex 8.3,"Hey,

In exercice 8, question 3, we're supposed to use a nonconstructive proof to prove that there exist irrationals x and y such that one of them is sqrt(3) and that pow(x, y) is rational. According to the lecture, we need to make an assumption which has to lead to a contradiction (I put that part of the lecture below). So why isn't there any assumption in the demonstration of the solution (which I put below) ? 



Can someone help me get this ?





VS",Labs,Week 3: Proofs,,2023-10-09T03:18:39.6564+11:00,TRUE,"Hello,
An answer was already posted here: https://edstem.org/eu/courses/702/discussion/54887
I will mark your post as a duplicate

Be sure to check if the question was already asked next time ;)",210900,2023-10-09T07:15:16.793449+11:00,0,2,Mathematical assumption,3,8,"†
1. Use a similar line of reasoning as used in class to prove that
√
3 is irrational;
By contradiction, suppose
√
3 is rational, i.e., there are two positive integers a and b such that
√
3 = a/b. We further suppose that a and b don’t have any factors in common, in case they do, we
can divide them out. Then by squaring both sides and rearranging we obtain 3b2 = a2. Note that
if b is even, then so is a2, and this means that a is also even, so 2 divides both a and b. This is a
contradiction because a and b have no factors in common. On the other hand if b is odd then so is
3
b2 which implies that a2 is also odd. Hence a and b can be written as 2x+1 and 2y +1 respectively
where x and y are integer values. Substituting them in the equation leads to
3(2y + 1)2 = (2x + 1)2
6y2 + 6y + 1 = 2x2 + 2x
Notice that the left hand side of the equation is always odd while the right hand side is always even.
Hence this equality is a contradiction. We conclude that there are no positive integers a and b such
that
√
3 = a/b and therefore that
√
3 is irrational.","2. Prove that log2(9) is irrational;
By contradiction, suppose that log2(9) is rational, i.e., there are two integers a and b such that
log2(9) = a/b with a, b > 0. Then, 9 = 2log2(9) = 2a/b, so 9b = 2a. Since 9b is odd and 2a is even,
there is a contradiction.
3. While avoiding the use of logarithms or of the fact that
√
2 is irrational, but following the noncon-
structive existence proof given in class, show that there exist irrational numbers x and y such that
xy is rational and that at least one of the variables is
√
3;
Let x =
√
3 and y = 2
√
3 , then either xy =
√
3
2
√
3 is rational and we have found an example or it
is irrational. In that case, we can take x =
√
3
2
√
3 and y =
√
3 as our irrational numbers resulting
in xy =
√
3
2
√
3
√
3 = 33 which is clearly rational. Hence, there exist irrational numbers x and y such
that xy is rational and either x or y is
√
3.
4. Use the same method to find an irrational x such that √x is rational, or show that such an x does
not exist.
Suppose that there is such an x. Then we can write √x = a
b for two integers a and b. By squaring
on both sides we obtain that x = a2
b2 . Since a2 and b2 are integers, it follows that a2
b2 is rational,
contradicting the fact that x is irrational. We conclude that the square root of any irrational number
is irrational.",,
702,2023,65427,457,serie 8 exercise 5,"Hello,

For the formula when n is odd, I found 2^ceiling function(n/2) but I don't know how to show it by induction. Can you explain to me how ?

Thank you.",Labs,Week 8: Induction & Recursion,,2023-11-15T08:37:41.903992+11:00,TRUE,"Hi !

I will give you an hint. Try disjuncting two cases : when $n$ is odd and when $n$ is even.
You can try now to express your function separately for those two cases, and try to prove it by induction.

Good luck!

Best, 

Maxime",786259,2023-11-15T08:56:54.028702+11:00,0,2,Mathematical method,8,5,"* Consider the following two statements:

f is o(f)

and

f is o(g) implies f is O(g)

.
✓Only the second is true.
⃝They are both false.
⃝Only the first is true.
⃝They are both true.
The statement “f if o(f)” would imply that for any function f it is the case that limx→∞
|f(x)|
|f(x)| = 0.
That is cleary incorrect: for instance for the function f(x) = 1 it is the case that limx→∞
|f(x)|
|f(x)| = 1
1 = 1.
Thus the first statement is not correct.
The statement “f is o(g)” implies that limx→∞
|f(x)|
|g(x)| = 0, and thus that for any ϵ > 0 there exists an
x0 such that |f(x)|
|g(x)| < ϵ for all x > x0, implying that |f(x)| < ϵ|g(x)| for all x > x0, which in turn implies
that f is O(g). Thus the second statement is correct.",,,
702,2023,68326,571,Exercise 3 WEEK 10,"Hello, could someone please explain to me what are we expected to do exactly for this question. Are we supposed to convert the numbers in base 10 first and then substract or are we supposed to use binary conversion? Thanks in advance!",Labs,Week 10: Intro to Counting,,2023-11-25T03:11:15.235293+11:00,TRUE,"you are supposed to substract them using operations on bits.

For example addition between binary numbers can be done by taking the xor between bits, and giving a carry to the next bit if you have at least 2 1s.

You can find a way to do substraction in a similar way",92875,2023-11-25T03:21:16.794615+11:00,0,3,Mathematical assumption; Sequential reasoning,10,3,"1. How many functions are there from A = {0, 1, 2, 3} to B = {0, 1, 2}?
Each element in A can be sent to any of the three elements in B. Applying the product rule, there
are |B||A| = 34 = 81 functions from A to B.","2. How many injective functions are there from A = {0, 1, 2, 3} to B = {0, 1, 2, 3, 4, 5, 6}?
The element 0 can be send to any element of B (7 possibilities), the element 1 can be sent to any
of the remaining elements of B (7 −1 = 6 possibilities), the element 2 can be sent to any of the
remaining elements of B (7 −2 = 5 possibilities), and finally the element 3 can be sent to any of
the last 4 remaining elements of B. Applying the product rule, the number of injective functions
from A to B is 7 · 6 · 5 · 4 = 840.
1
1
Session Exercises",,
702,2023,78539,857,ex 6 ii) serie 13,"Hello, i don't get how we find te 3!, 3!/2! and 3!/3!. Like I understand what they represent but where does those numbers/formulas come from? I tried searching on slides or cheat sheets but i dont get this...

thanks in advance",Labs,Week 13: Advanced Probabilities,,2023-12-25T04:27:39.019286+11:00,TRUE,"The 3 factorial is just the permutations of 3 elements. 3!/2! is permutations of 3 elements with 2 same elements. You've seen this formula looking at the number of ways to form words with letters.
Same thing for 3!/3!

To understand why this formula works:
To order n elements, there are n ways for the first, n-1 choices left for the second etc... giving n!.
When some elements are identical, r elements for example, you counting them as different means you count a given permutation r! times too much (the number of swaps you could do within the r elements, which shouldn't be counted as different) hence n!/r!",92875,2023-12-25T04:53:16.729856+11:00,1,3,English: I + action,13,6,"* Let X be a random variable on a sample space S such that X(s) ≥0 for all s ∈S. Show that
p(X(s) ≥a) ≤E(X)/a for every positive real number a. This inequality is called Markov’s inequality.
We start from expected value’s formula and divide both sides by a:
E(x) = P
r∈X(s) p(X(s) = r) · r
⇔
E(x)/a = P
r∈X(s) p(X(s) = r) · r/a
The sum is over all possible values of r, therefore it is greater than the sum over the values of r greater
than a:
X
r∈X(s)
p(X(s) = r) · r/a ≥
X
r∈X(s)∧r≥a
p(X(s) = r) · r/a ≥
X
r∈X(s)∧r≥a
p(X(s) = r) = p(X(s) ≥a)
The last inequality is true because r ≥a.
Therefore, we do have p(X(s) ≥a) ≤E(X)/a",,,
702,2023,77346,813,Exercise 14 - week 13,"For the question 3, I tried to compute it with X a random variable, who take the number of tires installed in its original position. p ( X = 1 ) = 1/4, p (X = 2 ) = 1/12 and p ( X = 3 ) = p ( X = 4 ) = 1/24 

I got E ( X ) = 1/4 +  2*(1/12) + 7*(24) = 17/24 

I don't understand why my reasoning is false ?",Labs,Week 13: Advanced Probabilities,,2023-12-20T00:45:28.102959+11:00,TRUE,"the reasoning is correct, but the probabilities are not. $P(X=n)=\frac{\binom{4}{n}*!(4-n)}{4!}$

Indeed, there are 4! possible arrangements, and the number of arrangements with n tires in their original position can be found by counting the combinations of n correct tires, so C(4,n) and multiplying by the derangements of the remaining 4-n tires, as they must be in the wrong place.

A way you could've realised your probabilities were wrong is that you can never have exactly 3 tires in their original position, so P(X=3) must be 0",92875,2023-12-20T04:17:13.136062+11:00,0,5,English: my + work; English: I + action,13,14,"You throw a die until you get a 6. What is the average number of throws conditioned on the
event that all throws (before the first 6) gave even numbers?
Let X be a random variable defined as
X = # of throws until the first six
and let Y be the event defined as
Y = all throws until the first six are even.
13
The goal is to compute E[X|Y ] = P∞
i=1 i·P[X = i|Y ]. We will do this ones step at a time - firstly let’s
compute P[X = i|Y ], i.e. the probability of getting a 6 for the first time on the i’th throw, conditioned
on the event that all previous throws were even. We will use Bayes’ formula:
P[X = i|Y ] = P[Y |X = i]P[X = i]
P[Y ]
.
Now let’s compute the three terms of the product separately.
· P[X = i] =
 5
6
i−1 1
6 as the first i −1 throws must be different from 6, and the i’th throw is a 6
· P[Y |X = i] =
 2
5
i−1 as the first i−1 throws must be even, but we condition on them being different
from 6, so they can have 2 out of 5 possible values (2 and 4 out of 1,2,3,4,5)
· P[Y ] = P∞
j=1 P[Y |X = j]P[X = j]. Here we use conditioning on the first time we get a 6, ranging
from the first throw (j=1) to ∞. Plugging in the corresponding values computed above, we obtain
P[Y ] = P∞
j=1
 2
5
j−1  5
6
j−1 1
6 = 1
6
P∞
j=1
 2
6
j−1 = 1
6
P∞
j=0
 1
3
j = 1
6
1
1−1/3 = 1","4.
We plug everything in to obtain
P[X = i|Y ] =
 2
5
i−1  5
6
i−1 1
6
1
4
= 2
3
1
3
i−1
Finally we can compute the expected value formula from its definition
E[X|Y ] =
∞
X
i=1
i · P[X = i|Y ] =
∞
X
i=1
i · 2
3
1
3
i−1
= 2
3
∞
X
i=0
(i + 1) ·
1
3
i
= 2
3 · 9
4 = 3
2,
where P∞
i=0(i + 1) ·
 1
3
i = P∞
i=0 i ·
 1
3
i + P∞
i=0
 1
3
i =
1/3
(1−1/3)2 +
1
1−1/3 = 3
4 + 3
2 = 9
4.
Another, easier way, to compute E[X|Y ] is the following: consider two disjoint cases - obtaining a 6
on the first throw, and not obtaining a 6 on the first throw, both conditioned on Y . Then if we get a 6
on the first throw - the number of throws is exactly 1, but if we don’t get a 6, but we get a 2 or a 4 in
stead, we have done 1 throw, and we start the game again - i.e. we add 1 to the number of throws and
throw again. We formalise this by conditioning X|Y on the events X = 1|Y and X ̸= 1|Y in order to
obtain
E[X|Y ] = E[(X|Y )|(X = 1|Y )]P[X = 1|Y ] + E[(X|Y )|(X ̸= 1|Y )]P[X ̸= 1|Y ]
We have E[(X|Y )|(X = 1|Y )] = 1 since this is the expected number of throws until the first 6, given
that the first throw is 6 (conditioned on Y ), and E[(X|Y )|(X ̸= 1|Y )] = (1 + E[X|Y ]) since this is the
expected number of throws until the first 6 given that the first throw is not a 6, conditioned on Y , as the
first throw is even, and all the throws after that one are independent from the previous one. Putting this
together we get
E[X|Y ] = 1 · P[X = 1|Y ] + (1 + E[X|Y ]) · P[X ̸= 1|Y ].
The value of P[X = 1|Y ] = 2
3 was computed above, so P[X ̸= 1|Y ] = 1
3 and by plugging it in we get
E[X|Y ] = 2
3 + 1
3 · (1 + E[X|Y ])
E[X|Y ] = 2
3 + 1
3 + 1
3E[X|Y ])
2
3E[X|Y ] = 2
3 + 1
3 = 1
E[X|Y ] = 3
2
14",,
702,2023,81379,987,Week 8 - ex 9,"Hello, while doing the exercises all over again, I found another way of doing this exercise (in this case the first part of the exercise), and was wondering if it is correct or not. The exercise is as follows :

My approach was to say the following :

Since $i=C(i,1)$, one can also see that $i^2=2\cdot C(i,2) + C(i,1)$, $i^3=3!\cdot C(i,3) + C(3,2)\cdot i^2 + 2i$, and if we keep expanding this way, using Big-Oh notation, we find that : $i^k=k!\cdot C(i,k)+C(k,2)\cdot i^{k-1} + p(i)$ where $p(i)$ is a polynomial of order $O(i^{k-2})$.

Since the sum $\sum_{i=0}^{n}{a_i\cdot i^d}$ can be reduced to $\sum_{i=0}^{n}{i^d}$ as constants do not matter in Big-Oh notation (we could take the max and the min as in the posted solution but I skip this step to make this post shorter).

In the following lines of computations, I deliberately discard the term $i=0$ because it only contributes to a constant, and we will see that the answer stays the same.

Replacing $k$ by $d$, the sum can be expanded to $d!\cdot\sum_{i=1}^{n}{C(i,d)}+C(d,2)\cdot\sum_{i=1}^{n}{i^{d-1}}+\sum_{i=1}^{n}{p(i)}$. One can see that the term of degree $d-2$ in $p(i)$ contributes a polynomial of degree $d-1$ to $\sum_{i=1}^{n}{p(i)}$. Thus, $\sum_{i=1}^{n}{p(i)}\in O(n^{d-1})$.

It is also true that $C(d,2)\cdot\sum_{i=1}^{n}{i^{d-1}}=C(d,2)\cdot\frac{1}{d}\cdot n^{d} + O(n^{d-1})$, and finally, the summation identity gives us : $d!\sum_{i=1}^{n}{C(i,d)}=d!\cdot C(n+1,d+1)$.

Putting all of this together, we get that :

$\sum_{i=1}^{n}{i^d}=d!\cdot C(n+1,d+1)+\frac{d-1}{2}\cdot n^d + O(n^{d-1})$

As $C(n+1,d+1)=\frac{n+1}{d+1}\cdot C(n,d)$ and using the definition of $C(n,d)$, we can manipulate the expression to get something of the form :

$\sum_{i=1}^{n}{i^d}=d!\frac{n+1}{d+1}C(n,d)+\frac{d-1}{2}n^d+O(n^{d-1})$

$=d!\frac{1}{d+1}(n+1)\frac{1}{d!}[n^d-C(d,2)n^{d-1}]+\frac{d-1}{2}n^d+O(n^{d-1})$

$=\frac{1}{d+1}n^{d+1}+[\frac{1}{d+1}(1-C(d,2))+\frac{d-1}{2}]n^d+O(n^{d-1})$

$=\frac{1}{d+1}n^{d+1}+O(n^d)$

which is clearly $\theta(n^{d+1})$.

Going back to the beginning, we can now safely say that :

$\sum_{i=0}^{n}{a_i\cdot i^d} \in \theta(n^{d+1})$.",Labs,Week 8: Induction & Recursion,,2024-01-05T03:26:54.619219+11:00,TRUE,It looks correct,92875,2024-01-07T04:54:18.265256+11:00,1,4,English: my + work; Mathematical conclusion,8,9,"Prove that n! > 2n for n ≥4.
4
Statement: P(n): n! > 2n for n ≥4.
Basis step: We start with the first possible value of n which is n = 4: 4! = 24 > 16 = 24, the statement
P(4) is true.
Induction step P(k) →P(k + 1): We assume, as the induction hypothesis, that the statement is true for
an arbitrary k ≥4. Then
(k + 1)! = k!(k + 1)
> 2k(k + 1) (by the induction hypothesis)
> 2k × 2 (because k ≥4 hence k + 1 > 2)","= 2k+1.
Thus P(k + 1) is true.
Conclusion: Since P(4) is true and P(k + 1) is true given that P(k) holds for an arbitrary k ≥4, by the
principle of induction, P(n) is true for all n ≥4.",,
702,2023,59467,279,Week 6 ex 8,"Hello,

In the exercise 8

i don't really know how to do it because i tried to inject some n and the results we can take the function f1 i take n=2 so a=2 we can say ok so a=n but

 if we take n=4, we have a=3, 

if n=6,a=4 ,

if n=8,a=5

so i don't know how to conclude with bigger number we see it's seems to be better to take n/2 but with smaller number it's better to take n so is there a way to do it that i didn't understand?",Labs,"Week 6: Countability, Algorithms",,2023-10-27T20:55:21.754906+11:00,TRUE,"The last line of the program is a = x

It means that the {a} we are looking for corresponds to the last value that x takes.

So try actually to see when does your loop end and to which x does that correspond to.",885808,2023-10-27T22:13:18.28891+11:00,0,3,English: I + action,6,8,"The only thing that we need to show, is that given a function f and a finite list of input values
a1, a2, ..., an (the domain), all the respective output values of the function (i.e. f(a1), f(a2), ..., f(an)) are
unique or not. In other word, for any distinct i and j where 1 ≤i ≤n and 1 ≤j ≤n, we should have
f(ai) ̸= f(aj) to have a one-to-one function.
The following algorithm tries to check if all input pairs have distinct outputs to determine if the function
is one-to-one or not.
Truth = True
for i = 1 to n
for j = 1 to n
if (ai ̸= aj and f(ai) = f(aj))
Truth = False
return Truth
7",,,
702,2023,73087,757,"Week 12 ex2, Building the recurrence relation.","Hello, 

I don't really understand how we built the first steps of our reasoning in order to reach the recurrence relation, and how we chose the different cases of the first $n$ bits of the sequence for which we will write a formula for its ""rest""
For instance, why wouldn't we write it also for the first 4 bits of X or something else... 
I tried to repeat the reasoning applied so I can find a similar formula for the $Bn$ sequence but I can't find the ""cases disjunction"" I should use",Labs,Week 12: Probabilities,,2023-12-09T22:39:16.314667+11:00,TRUE,"Hi, the main idea behind this method is to distinguish some cases in order to completely express our original problem of size N in terms of the same problem(s) but of smaller size n < N.

For this problem we're interested in counting the number of strings of length N that contain three consecutive 0's. We call this condition C.

We can represent such a string by:

$$b_nb_{n-2}...b_1$$

For N=4 for example the possible strings that satisfy our condition are:

0000, 0001, 1000 => we should count 3


Now let's start figuring out a recurrence relation.

1) let's consider the left-most bit. Since it is a bit it can only be 1 or 0. So we can distinguish the two cases.

$$1b_{n-1}b_{n-2}...b_1$$

For which we denote the count of the total number of strings that satisfy C by  

$$A_{1b_{n-1}b_{n-2}...b_1}$$

And:

$$0b_{n-1}b_{n-2}...b_1$$

For which we denote: 

$$A_{0b_{n-1}b_{n-2}...b_1}$$

Since those two cases are truly distinct the total for which we're looking for can be expressed as 

$$A_N\ =\ A_{1b_{n-1}b_{n-2}...b_1}\ +\ A_{0b_{n-1}b_{n-2}...b_1}$$

Let's start with:

$$A_{1b_{n-1}b_{n-2}...b_1}$$

If I tell you how many strings of length N-1 satisfy our condition C, adding a 1 to the left of a string of length N_1 will not generate new possibilities i.e. any string that we've counted among the strings of length N-1 we will also count if we add a 1 to the left and any string that we've not counted will still not be counted by adding the 1. Hence, in that case we can completely express our problem in terms of the solution of a smaller problem (of length N-1).

$$A_{1b_{n-1}b_{n-2}...b_1}\ =\ A_{N-1}$$

On the other hand, in the case of  0, this is not true. If I give you a string of length N-1 that does not satisfy C but is of the form 0011111...then adding a zero to the left will actually generate some strings that we should count => 00011111...So for the cases of strings that have 0 at their left-most position, we need to distinguish more cases.

So in the case of 0 we repeat the same strategy. We distinguish two cases:

 

$$01b_{n-2}b_{n-3}...b_1$$

and

$$00b_{n-2}b_{n-3}...b_1$$

which similar to the case before lets us express:

$$A_{0b_{n-1}b_{n-2}...b_1}\ =\ A_{01b_{n-2}b_{n-3}...b_1}+A_{00b_{n-2}b_{n-3}...b_1}$$

If it is a 1 (i.e. the string starts with 01) then we're in a similar situation as before. If I give you the solution for strings of length N-2 then adding 01 to the left will not change that number. However, if we have 00 we have the same problem as before and we repeat the process one last time.



$$A_{00b_{n-2}b_{n-3}...b_1}\ =\ A_{001b_{n-3}b_{n-4}...b_1}\ +\ A_{000b_{n-3}b_{n-4}...b_1}$$

Here the recursion stops because 

$$A_{001b_{n-3}b_{n-4}...b_1}\ =\ A_{N-3}$$

and 

$$A_{000b_{n-3}b_{n-4}...b_1}$$

will count all the strings that start with 000 hence no matter the values for the remaining bits, they all satisfy the condition C.

Finally you add everything together.

Hope, that helped.",566222,2023-12-13T18:45:18.936148+11:00,2,3,English: I + action,12,2,"How many bit strings of length eight contain either three consecutive 0s or four consecutive 1s?
Denote by An the set of bit strings of length n that contain three consecutive 0s. We will try to find a
recurrence relation for computing |An|. Consider the first bit of a bit string X from the set An - if the
first bit is ’1’ then the remaining part of X is some bit string from the set An−1. If the first bit is ’0’ then
the remaining part can be from An−1, but it doesn’t have to (e.g. it can start with ’00’ and not contain
three consecutive, 00xxx...x). So let’s consider the first two bits of X: if they are ’01’ then the remaining
part of X is some bit string from An−2. If it is ’00’ then again, the remaining part can be from An−2 but
it doesn’t have to. So in this case we consider the third bit as well. If the first three bits are ’001’ then
the remaining part of X is some bit string from An−3. If the first three bits are ’000’ then the remaining
part of X can be any bit string of length n −3. To summarize, for X ∈An:
• If the first bit of X is ’1’, the rest of X can be any bit string from An−1
• If the first two bits of X are ’01’, the rest of X can be any bit string from An−2
• If the first three bits of X are ’001’, the rest of X can be any bit string from An−3
• If the first three bits of X are ’000’, the rest of X can be any bit string of length n −3
1
So, we have that |An| = |An−1| + |An−2| + |An−3| + 2n−3 for n ≥4. The initial conditions are obviously
A1 = A2 = 0 and A3 = 1. From this recurrence relation we compute |A8| = 107.","A similar analysis for bit strings of length n which contain 4 consecutive 1s, gives the recurrence
relation |Bn| = |Bn−1| + |Bn−2| + |Bn−3| + |Bn−4| + 2n−4 and we compute |B8| = 48.
We have computed the number of bit strings of length 8 which contain three consecutive zeros (|A8|)
and the number of bit strings of length 8 which contain four consecutive ones (|B8|). In order to compute
the number of bit strings of length 8 which contain either three consecutive 0s or four consecutive 1s we
need to apply the inclusion-exclusion principle. So, we need to find out the cardinality of the set A8 ∩B8.
Those are exactly the bit strings which contain three consecutive 0s and four consecutive 1s at the same
time: ’00001111’ , ’11110000’, ’11111000’, ’00011111’, ’00011110’, ’10001111’, ’01111000’, ’11110001’.
So, the final answer is |A8| + |B8| −8 = 147.",,
702,2023,71233,667,week 11 exercise 3.3,"Hello

I am failing to understand why my method of solving this exercise does not work. My approach was as follows:

We need to choose one masters student out of 5, = C(5, 1), and then three more students, out of the remaining 10 students, = C(10, 3). Then we multiply by the 12 possibilities for the hats, giving a total of 

$$\left(\begin{matrix}5\\1\end{matrix}\right)\cdot\left(\begin{matrix}10\\3\end{matrix}\right)\cdot12\ =5\cdot\frac{10!}{3!\cdot7!}\cdot12=5\cdot\frac{10\cdot9\cdot8}{3\cdot2}\cdot12$$

$$=5\cdot5\cdot3\cdot8\cdot2\cdot3\cdot2\ =7200$$

Thanks in advance",Labs,Week 11: Advanced Counting,,2023-12-04T01:46:14.164755+11:00,TRUE,"you are counting some combinations multiple times. Groups with 2 masters m1 and m2 would be counted both when m1 is the selected master, and when m2 is the initial selected master, therefore counted twice.",92875,2023-12-04T01:50:34.500062+11:00,0,3,English: my + work,11,3,"You need to form a team of 4 volunteers from a group of 6 bachelor students and 5 master students. The team must have at least one master student. The team will be given 4 hats: 2 red, one blue, and one green. How many different team compositions and hats assignments are possible?","We want the number of 4-person teams from 6 bachelor and 5 master students, with at least 1 master, and then assign 4 distinct hats (2 red, 1 blue, 1 green).
Total team compositions with at least 1 master
Total students = 6 + 5 = 11
Total 4-person teams = C(11,4)
Teams with no master (only bachelors) = C(6,4)
So, valid teams = C(11,4) - C(6,4). Hat assignments
There are 4 hats: 2 red (identical), 1 blue, 1 green
Number of distinct assignments of these hats to 4 people = 4! / 2! = 12
Final Answer:
(C(11,4) - C(6,4)) * (4! / 2!)
This gives the total number of valid team compositions and hat assignments.","You need to form a team of 5 volunteers from a group of 7 undergraduate students and 4 graduate students. The team must include at least two graduate students. The team will receive 5 badges: 2 gold, 2 silver, and 1 bronze. How many different team compositions and badge assignments are possible?
","We form a team of 5 from 7 undergraduates and 4 graduates, requiring at least 2 graduates. The valid team compositions are:"
702,2023,58577,268,Week 6 ex1.2,"Hello, could you explain how p and q being in the same equivalence class implies them as equal values to each other and so C = D ? How am I supposed to understand this since we only know the relation between them is an equivalence one. And a second question, how do we know R is uncountable? Is this R the ""r"" of ""r""eel numbers or of the ""r""elation ? Thanks",Labs,"Week 6: Countability, Algorithms",,2023-10-24T19:58:32.398868+11:00,TRUE,"Hello,

first, yes here R represents the ""r"" of the ""r""eal numbers.

Secondly it is not saying p = q (that they are equal values to each other) but that they are in the same equivalence class because that is how we defined the equivalence class C : all the pairs that when summed give a certain value. it could be for exemple all the sets of real numbers whose sum give 10.

And so because f(p) = f(q), i.e. they give the same sum, C and D must be the same equivalence class of the sum f(p) (or f(q)).",930542,2023-10-24T21:21:51.106465+11:00,0,2,Mathematical assumption,6,1,"Which of the following statements is incorrect?
⃝The Cartesian product of finitely many countable sets is countable.
✓Any subset of infinite cardinality of an uncountable set is uncountable.
⃝N ∪{x | x ∈R, 0 < x < 1} is uncountable.
⃝The intersection of two uncountable sets can be countably infinite.
The Cartesian product of finitely many countable sets is countable.
It is correct. It is a property we saw in the lecture.
Any subset of infinite cardinality of an uncountable set is uncountable.
It is incorrect. Let us show it with a counter example: Z+ ⊂R.
Because R is uncountable and Z+ is a countable subset of R, the second statement is incorrect.
N ∪{x | x ∈R, 0 < x < 1} is uncountable.
It is correct. We are going to use the theorem that states that if A is uncountable and A ⊂B, then B is
uncountable.
If we set A = {x | x ∈R, 0 < x < 1} (the set of real numbers between 0 and 1) and B = {N ∪{x | x ∈R, 0 < x < 1}}.
Then we have A uncountable and A ⊂B. Therefore B is uncountable.
The intersection of two uncountable sets can be countably infinite.
It is correct. Since we only need to show that the intersection of two uncountable sets can be countably
infinite, we just need to find an example that works.
If we take A = {N ∪{x | x ∈R, 0 < x < 1}} and B = {N ∪{x | x ∈R, 3 < x < 4}}, we do have A and","B both uncountable.
Their intersection A ∩B = N is countable.
Therefore the statement is true.",,
